metrics,avg,p95,min,max
metric_TMA_....L1_Bound(%),13.80920167034483,13.9977029,13.40066565,14.02676366
metric_TMA_......DTLB_Load(%),0.004089689655172414,0.006970279999999999,0.00229482,0.00777823
metric_TMA_......Store_Fwd_Blk(%),0.001160621724137931,0.001351958,0.00105055,0.0014062
metric_TMA_....L2_Bound(%),0.002772874827586207,0.003799398,0.00212649,0.00414025
metric_TMA_....L3_Bound(%),0.14214915000000003,0.15407480399999998,0.1362601,0.16436256
metric_TMA_......Contested_Accesses(%),0.0008950786206896553,0.001167596,0.00063277,0.00145653
metric_TMA_......Data_Sharing(%),0.0013530644827586206,0.0017697239999999999,0.00101486,0.00200233
metric_TMA_......L3_Hit_Latency(%),0.009592303793103451,0.019207871999999987,0.0077605,0.02532769
metric_TMA_......SQ_Full(%),0.00031174103448275864,0.0006027259999999999,0.0001749,0.00066019
metric_TMA_......MEM_Bandwidth(%),22.582366972413794,26.69991116,15.82866801,27.8154729
metric_TMA_......Mem_Latency(%),34.41457712275862,35.646741385999995,32.75673371,37.24999391
metric_TMA_....Store_Bound(%),0.5726192951724137,0.88938586,0.42424125,0.98933402
metric_TMA_..Core_Bound(%),0.0,0.0,0.0,0.0
metric_TMA_....Divider(%),0.009902247241379312,0.021105585999999992,0.00612324,0.0262728
metric_TMA_....Ports_Utilization(%),32.3162341462069,32.787044437999995,31.61817507,33.05253423
metric_TMA_......Ports_Utilized_0(%),0.0,0.0,0.0,0.0
metric_TMA_......Ports_Utilized_1(%),20.444079632068966,20.697685056,20.07016289,20.80220116
metric_TMA_......Ports_Utilized_2(%),21.991134746206896,22.610025344,21.4136099,22.71467648
metric_TMA_......Ports_Utilized_3m(%),39.23433404172414,40.223030646,37.15273444,40.38221927
metric_TMA_Retiring(%),54.09469320137932,55.326478032,51.73060976,55.62749431
metric_TMA_..Light_Operations(%),54.07175480206896,55.30254505799999,51.70849225,55.60381125
metric_TMA_..Heavy_Operations(%),0.022938399655172415,0.024695334,0.0219729,0.02490668
metric_TMA_Info_CoreIPC,2.2418770282758618,2.35514003,2.17895247,2.3854082
metric_TMA_Info_System_SMT_2T_Utilization,1.0,1.0,1.0,1.0
